entry_id	volume	entrytype	majortype	form_lemma	sense_text
id_15556	5	Toponym	settlement	TAGANGA	Pueblo de la Provincia y Gobierno de Santa Marta y Nuevo Reyno de Granada , está antes de llegar a la punta de la Abuja en una Bahía de su nombre, es de clima cálido, se gobierna por un Cazique Señor de él, antes era muy poblado.
id_15557	5	Toponym	structure	TAGAPIPE	Castillo que hay construido en una punta de tierra en la Bahía de Todos Santos y Reyno del Brasil , que contribuye mucho a hacer más fuerte la Ciudad de S. Salvador .
id_15558	5	Toponym	natural_feature	TAGARIBA	Puerto de la Costa del Reyno del Brasil .
id_15559	5	Toponym	human_group	TAGARIS	Nación bárbara de Indios que habita en los bosques inmediatos al río Cunuris , confina al N con la de los Guacares y al Mediodía con la de los Apotos, hoy está reducida a muy corto número, y es poco conocida.
id_15560	5	Toponym	natural_feature	TAGUACAY	Río de la Provincia y Gobierno del Paraguay , corre al S, y entra en el Paraná , entre los de Aguapay y Juan-guazu .
id_15561	5	Toponym	settlement	TAGUATAGUA	Pueblo de la Provincia y Corregimiento de Colchagua en el Reyno de Chile , situado a orilla del río Rapel .
id_15562	5	Toponym	natural_feature		Tiene el mismo nombre una laguna de esta Provincia y Reyno , célebre por la abundancia de peces y aves de agua que hay en ella, y particularmente truchas que son muy exquisitas y estimadas: está 14 leguas de la Ciudad de Santiago , a orilla del río Tinguiririca .
id_15563	5	Toponym	settlement	TAGUIIS	Pueblo y Cabeza de partido de la Alcaldía mayor de Villalta en Nueva España , es de temperamento cálido, y tiene 30 familias de Indios.
id_15564	5	Toponym	settlement	TAHUENHUATO	Pueblo de la Cabecera de partido y Alcaldía mayor de la Piedad en Nueva España , tiene 16 familias de Españoles y Mestizos , y 110 de Indios; está rodeado de nueve ranchos poco distantes uno de otro en que viven 215 familias de Españoles, Mestizos y Mulatos que comercian en las cosechas de los granos que cultivan: dista 10 leguas al Poniente de su Capital.
id_15565	5	Toponym	natural_feature	TAIGUEN	Río del Reyno de Chile , corre al NNO, luego tuerce su curso al SSO formando un arco, y entra en el de Quinú .
id_15566	5	Toponym	settlement	TAIJAS	Pueblo de la Provincia de Tejas en la America Septentrional , situado a orilla del río de la Trinidad .
id_15567	5	Toponym	settlement	TAILOR	Pueblo de la Isla de Barbada en el distrito de la Parroquia de San Juan .
id_15568	5	Toponym	natural_feature	TAIMATI	Río de la Provincia y Gobierno del Darién y Reyno de Tierra Firme , nace en las montañas de la Costa del Sur, y desemboca al mar en el golfo de San Miguel , delante de la punta de Garachiné .
id_15569	5	Toponym	natural_feature		Otro río hay del mismo nombre en esta Provincia y Reyno , nace en las montañas de la Costa del N, corre al SO, y entra en el de Chucunaqui .
id_15570	5	Toponym	natural_feature		Otro en la Provincia y Gobierno del Chocó y Nuevo Reyno de Granada , nace a la parte del N cerca del cerro del Aguila , y sale al mar en el golfo de Tu cumari o del Darien.
id_15571	5	Toponym	settlement	TAIME	Pueblo de las Misiones que tenían los Regulares de la Compañía en los Llanos de Casanare y Meta del Nuevo Reyno de Granada , y hoy están al cuidado de los Religiosos de Santo Domingo.
id_15572	5	Toponym	settlement	TAIMEO	Pueblo y Cabeza de partido de la Alcaldía mayor de Tlalpujagua en Nueva España , tiene 720 familias de Indios, inclusos los de los barrios de su inmediación y una ayuda de Parroquia; muy cerca de él hay unas peñas que tienen dos bocas por donde salen dos brazos de agua, el uno muy fría, y el otro muy caliente, que luego se templan uniéndose, y son baños medicinales acreditados para muchas enfermedades: está 16 leguas al ONO de su Capital.
id_15573	5	Toponym	settlement	TAIRICHI	Pueblo de las Misiones que tenían los Regulares de la Compañía en la Provincia de Taraumara y Reyno de la Nueva Vizcaya , distante 28 leguas al SO de la Villa y Real de Minas de San Felipe de Chiguagua .
id_15574	5	Toponym	settlement	TAJACOA	Pueblo de la Provincia y Capitanía del Rey en el Brasil , situado a la orilla y cabecera del río Tabagi .
id_15575	5	Toponym	natural_feature	TAJAI	Río de la Provincia y Capitanía del Rey en el Brasil , corre al SSE, y entra en el de Tajaymeri antes de salir este al mar.
id_15576	5	Toponym	natural_feature		Tiene el mismo nombre una ensenada grande en la Costa de la misma Provincia y Reyno que el río anterior, entre otras dos llamadas de Combervi y de Tapicú .
id_15577	5	Toponym	natural_feature	TAJAI-MERI	Río de la misma Provincia y Reyno que el anterior, corre al E, y sale al mar en la ensenada de su nombre.
id_15578	5	Toponym	settlement	TAJARA	Pueblo de la Provincia y Corregimiento de Omasuyos en el Perú , anexo al Curato del de Achacache .
id_15579	5	Toponym	natural_feature	TAJIPURU	Brazo caudaloso del río Marañon en la Provincia y país de las Amazonas y territorio de los Portugueses, se separa poco antes de salir al mar, y formando un medio círculo para hacer otra boca dexa hecha la grande Isla de Marayo o de Joanes.
id_15580	5	Toponym	natural_feature	TAL	Río de la Provincia y Alcaldía mayor de Tecoantepec en Nueva España , corre al E, y sale al mar delante del Pueblo de su Capital.
id_15581	5	Toponym	territory	TALA	Jurisdicción y Alcaldía mayor del Reyno de la Nueva Galicia y Obispado de Mechoacán en la América Septentrional , confina por el SE con la Capital de Guadalaxara , de quien dista 10 leguas; es de corta extensión, pero muy abundante en granos, frutas y legumbres, de temperamento templado; tiene solo quatro Pueblos, pues aunque está bien poblada a proporción de su distrito de Españoles, Mestizos, Mulatos y Indios Mexicanos, la mayor parte habita en las haciendas de campo que son muy pingües, llamadas Quesillos , San Nicolás y Cabezón , y otras muchas que tiene a la orilla de un río que pasa por ella y la fertiliza, corriendo luego hacia la Villa de la Purificación : la Capital es el Pueblo del mismo nombre, y los restantes son Theutichan , Aguilusio y Ameca .
id_15582	5	Toponym	settlement		Tiene el mismo nombre otro Pueblo de la Provincia y Gobierno del Tucumán en el Perú , y de la jurisdicción de la Ciudad de Salta , situado a orilla del río del Pasage .
id_15583	5	Toponym	natural_feature		Un Río de la misma Provincia y Gobierno que el Pueblo anterior que corre al SSE, y entra en el Salado .
id_15584	5	Toponym	settlement	TALACUN	Pueblo de la Cabeza de partido de Tamazunchale y Provincia y Alcaldía mayor de Valles en Nueva España , situado a la orilla de un río que nace del caudaloso que llaman Verde , es de temperamento cálido y seco, produce maíz con abundancia, y es de lo que mantiene su comercio; tiene 25 familias de Españoles y Mestizos , y 10 de Indios Pames, y dista 20 leguas al Poniente de su Cabecera.
id_15585	5	Toponym	settlement	TALAGA	Pueblo de la Provincia y Gobierno de Popayán en el Nuevo Reyno de Granada .
id_15586	5	Toponym	settlement	TALAHIGUA	Pueblo de la Provincia y Gobierno de Cartagena en el Nuevo Reyno de Granada , y del distrito de la Villa de Mompox , situado a orilla del río de la Magdalena , en la punta que forma el de Cauca para entrar en él.
id_15587	5	Toponym	settlement	TALALPA	Pueblo de la Cabeza de partido de Amaqueca y Alcaldía mayor de Zayula en Nueva España , tiene 80 familias de Indios que en las haciendas de su distrito cultivan mucho trigo, maíz y frixoles, de que hacen su comercio, como del corte de las maderas que abundan en sus montes, está 6 leguas al Poniente de su Cabecera.
id_15588	5	Toponym	natural_feature	TALAMANCAS	en la Costa de la Provincia y Gobierno de Costarica y Reyno de Guatemala , sale al mar del N , entre el de los Bocaces y el de San Antonio .
id_15589	5	Toponym	settlement	TALANJAS	Pueblo de la Cabecera de Aquismos y Provincia y Alcaldía mayor de Valles en Nueva España , es de temperamento cálido y húmedo, produce maíz, frixoles y cañas dulces, de que hacen azúcar de piloncillo que es su tráfico, tiene 160 familias de Indios Guastecos, y dista 4 leguas al Oriente de su Cabecera y 14 de la Capital.
id_15590	5	Toponym	settlement	TALASSI	Pueblo de Indios de la Provincia y Colonia de la Carolina Meridional , situado en la Cabecera del río Albama .
id_15591	5	Toponym	settlement	TALAVERA	Pueblo de la Provincia y Corregimiento de Andahuailas en el Perú .
id_15592	5	Toponym	settlement		Otro Pueblo hay de este nombre con el aditamento de Puna en la Provincia y Corregimiento de Porco en el mismo Reyno del Arzobispado de Charcas , que es la Capital y residencia del Corregidor.
id_15593	5	Referral	Referral		Una Ciudad de la Provincia y Gobierno del Tucumán , véase Esteco.
id_15594	5	Toponym	territory	TALBOT	Condado de la Provincia de Maryland en los Estados Unidos de la América , confina por el O con el de Kent , de quien lo dividen dos alamedas, y por el S con el de Cecil , en él está situada la Capital que antes se llamaba Oxford y hoy Williamstad .
id_15595	5	Toponym	natural_feature		Tiene el mismo nombre una Isla de la mar del N , cerca de la Costa de la Georgia , enfrente del fuerte de San Jorge .
id_15596	5	Toponym	settlement	TALCA	Villa Capital de la Provincia y Corregimiento de Maule en el Reyno de Chile , fundada el año de 1742 por el Conde de Superunda, Presidente que era entonces, tiene además de la Iglesia Parroquial otras dos Vice-Parroquias en su distrito, y en la Villa dos Conventos, el uno de Recoletos de San Francisco, y el otro de la Merced, y un Colegio que fue de los Regulares de la extinguida Compañía: está situada a orilla del río Maule , y en su inmediación hay una fortaleza construida por los Españoles para contener las incursiones de los Indios infieles.
id_15597	5	Toponym	natural_feature	TALCAGUANO	Puerto de la Costa del Reyno de Chile dentro de la Bahía de la Concepción , que es una ensenada que hace allí, muy freqüentado de todas las embarcaciones, que le dan la preferencia, así por la buena calidad de su fondo, como por la seguridad en que están resguardadas de los vientos septentrionales; y aunque es dificultoso el desembarco en estos casos porque rompen las olas en la Playa, no tiene riesgo: está 2 leguas de la Ciudad de la Concepción , y a su orilla hay algunas casas.
id_15598	5	Toponym	settlement	TALCAPUEI	Pueblo de la Provincia y Corregimiento de Caxamarquilla en el Perú .
id_15599	5	Toponym	settlement	TALEA	Pueblo y Cabecera de partido de la Alcaldía mayor de Villalta en Nueva España , es de temperamento cálido, tiene 112 familias de Indios, y está 6 leguas de su Capital.
id_15600	5	Toponym	natural_feature	TALE-HOUMA	Río de la Provincia y Gobierno de la Luisiana en la América Septentrional , corre al S, y entra en el de Sonlahue .
id_15601	5	Toponym	settlement	TALINA	Pueblo de la Provincia y Corregimiento de Chichas y Tarija en el Perú , perteneciente al distrito del primero.
id_15602	5	Toponym	settlement	TALISCOYAN	Pueblo de la jurisdicción y Gobierno de Vera-Cruz en Nueva España , es de temperamento cálido y seco, su comercio es de la pesca de robalos que hacen sus vecinos en el río Tacotalpa , y del ixcle que cogen en sus contornos, y tiene mucha estimación: está 9 leguas de su Capital y 82 de México .
id_15603	5	Toponym	settlement	TALISTAC	Pueblo de la Cabeza de partido y Alcaldía mayor de Tasco en Nueva España , anexo al Curato de su Capital, de donde dista 5 leguas al NO, tiene 88 familias de Indios.
id_15604	5	Toponym	settlement		Otro Pueblo hay de este nombre con la advocación de Santo Tomás, que es Cabeza de partido de la Alcaldía mayor de Zempoala en el mismo Reyno que el anterior, tiene 138 familias de Indios.
id_15605	5	Toponym	settlement		Otro con la advocación de San Miguel en la Alcaldía mayor de Antequera del mismo Reyno es de temperamento cálido y seco, tiene 430 familias de Indios empleados en el cultivo de la grana y texidos de algodón, de que hacen su comercio, está 2 leguas al Oriente de la Capital.
id_15606	5	Toponym	settlement	TALISTIPAN	Pueblo de la Cabecera de partido de Tlaltenango y Alcaldía mayor de Colotlán en Nueva España , está 3 leguas al S de su Cabecera.
id_15607	5	Toponym	natural_feature	TALKA	lsla pequeña del estrecho de Magallanes a Levante, cerca de la de Talkamme , nombres que Mr. de la Martiniere pretende que son los que le dan sus naturales, pero ni uno ni otro se hallan en las cartas.
id_15608	5	Toponym	structure	TALMACAHUIDA	Fortaleza del Reyno de Chile , situada a la otra parte del río Biobio , frontera de los Indios Araucanos que la quemaron y destruyeron.
id_15609	5	Toponym	settlement	TALNALIC	Pueblo de la Cabeza de partido y Alcaldía mayor de Zochicoatlán en Nueva España , es de temperamento cálido y húmedo, distante 2 leguas al N de su Capital, tiene 50 familias de Indios.
id_15610	5	Toponym	settlement	TALPA	Pueblo de la Cabecera de partido y Alcaldía mayor de Ostotipac en Nueva España .
id_15611	5	Toponym	settlement	TALPICON	Pueblo de la Provincia y Corregimiento de Santa en el Perú , situado al pie de la Cordillera.
id_15612	5	Toponym	settlement	TALPUJAGUA	Pueblo de la Alcaldía mayor de Valladolid en la Provincia y Obispado de Mechoacán y Reyno de Nueva España .
id_15613	5	Toponym	natural_feature	TAMA	Río pequeño de la Provincia y Capitanía del Pará en el Brasil , correal NNO, y sale a la boca del brazo del río de las Amazonas que forma la Isla de Marayo .
id_15614	5	Toponym	settlement	TAMAHU	Pueblo de la Provincia y Alcaldía mayor de Vera-Paz en el Reyno de Guatemala .
id_15615	5	Toponym	settlement	TAMALAMEQUE	Villa de la Provincia y Gobierno de Santa Marta en el Nuevo Reyno de Granada , que se llamó antes S. Bartolomé de las Palmas, la fundó el año de 1544 el Capitán Lorenzo Martín dos leguas distante del río grande de la Magdalena , en el mismo sitio que el año de 1539 habia fundado Gonzalo Ximénez de Quesada el Pueblo del Barbudo , dándole este nombre por tener barbas su Cazique, cosa muy singular entre los Indios; después estableció en ella una Colonia de Españoles el Capitán Luis de Manjarres, y últimamente la perfeccionó y dio forma de Villa Bartolomé Dávila el año de 1561: es de temperamento sumamente cálido, pero el terreno alto y abundante de buenos pastos; ha venido a tanta decadencia con el tiempo que hoy es un Pueblo miserable: está 65 leguas de Santa Marta y 20 de Tenerife , en 305 gr. de long. y en 8 gr. 42 min. de lat. bor.
id_15616	5	Toponym	settlement	TAMALINTO	Pueblo de la Cabecera de partido de Tantima y Alcaldía mayor de Tampico en Nueva España , es de temperamento cálido, y tiene 62 familias de Indios, está distante una legua al N de su Cabecera.
id_15617	5	Toponym	settlement	TAMANA	Pueblo de la Provincia y Gobierno de Antioquia en el Nuevo Reyno de Granada , situado a orilla del río Ingara , donde se junta con el de Talama .
id_15618	5	Toponym	human_group	TAMANAES	Nación bárbara de Indios del Nuevo Reyno de Granada , que vive en los bosques del río grande de la Magdalena a la parte de Levante, son muy guerreros, astutos y traidores.
id_15619	5	Toponym	settlement	TAMAPACHE	Pueblo de la Cabeza de partido de Tamazunchale y Provincia y Alcaldía mayor de Valles en Nueva España , situado en lo más áspero de la sierra, tiene 120 familias de Indios Pames y Guastecos que viven como bárbaros, es de temperamento frío y húmedo, produce algunas semillas, y está 16 leguas de su Cabecera.
id_15620	5	Toponym	settlement	TAMARA	Pueblo de la Provincia y Gobierno de San Juan de los Llanos en el Nuevo Reyno de Granada , es de temperamento fresco, muy delicioso y sano, y donde ordinariamente hacen su residencia los Gobernadores; muy fértil y abundante en frutos, y particularmente de algodón, de que hacen su mayor comercio, porque fabrican lienzos y texidos muy finos que se estiman en todas partes por los mejores del Reyno, como pabellones, sobrecamas de hilo blanco y azul con exquisitas labores, toallas finísimas que allí llaman de manta, que usan las gentes de distinción: sus naturales son más de 400 Indios aplicados y laboriosos a los telares y al cultivo del algodón, tabaco y cañas dulces, de que fabrican azúcar: tiene también abundancia de palmas que dan dos especies de dátiles muy delicados: está al pie de las montañas de Bogotá , a la entrada de los Llanos .
id_15621	5	Toponym	settlement		Otro Pueblo hay de este nombre en la Provincia y Corregimiento de Yauyos en el Perú , anexo al Curato del de Ornas .
id_15622	5	Toponym	territory	TAMARACA	Provincia y Capitanía del Reyno del Brasil , confina por el N con la de Paraiba , por el Sur con la de Pernambuco , por el E con el mar, y por el O con el país de los Indios Tapuyes; solo tiene 7 leguas de extensión por la Costa, pero en lo interior del país de 32 a 40; toma el nombre de una Isla que tiene enfrente, muy cerca del Continente, y hace la parte principal de este Gobierno; es muy fértil y abundante en palo de brasil, algodón, azúcar, cedros, cocos y muchas maderas, de lo qual mantiene un lucroso comercio, el qual facilita un Puerto cómodo que hay en la Isla, adonde se entra por un canal estrecho, está dominado de una fortaleza que tiene en una eminencia, y fue tomado por los Holandeses que fabricaron otro a la entrada con el nombre de Orange , y era inaccesible por los pantanos que lo rodeaban, de modo que las embarcaciones que querían entrar estaban expuestas a todo el fuego; la otra boca del canal llamada Catevama apenas tiene 10 pies de agua, y solo es buena para barcos planos: tiene la Isla cerca de tres leguas de largo, una de ancho y siete a ocho de circunferencia: fundó esta Capitanía y Gobierno Pedro López de Sousa, que habiendo conseguido que el Rey Don Juan III le diese cinqüenta leguas de terreno en premio de sus servicios, tomó solo siete de Costa, y el resto por lo interior al S; pasó luego por sucesión de hembra a la casa de los Marqueses de Cascaes: estaba poseída entonces de los Indios infieles Pitiguares, a quienes conquistó y sujetó: los Franceses se apoderaron de esta Provincia, y la conservaron hasta el año de 1635: la baña un río que tiene el mismo nombre, a cuya orilla se cuentan 22 ingenios de azúcar, y paga anualmente al Gobernador 300 ducados de Portugal : su Población consta de la Ciudad de Goayana , y los Pueblos de Tejucupa po , Tacoara , Capibaribi y Nuestra Señora del Destierro , además de
id_15622a	5	Toponym	settlement		la Capital que está situada en la isla, y tiene el mismo nombre con la advocación de Nuestra Señora de la Concepción: está en la cumbre de una montaña, tiene una magnífica Iglesia Parroquial y dos Compañías fixas de guarnición para su defensa: todo el territorio de su inmediación está poblado de haciendas de labor, ingenios de azúcar y hermosas casas de campo, que hacen un país delicioso y agradable, al mismo tiempo que es cómodo por la abundancia y comodidad de víveres que tiene: el vecindario será de 200 vecinos, dista 6 leguas de Pernambuco , y está en 7. gr. 46 min. de lat. aust.
id_15623	5	Toponym	natural_feature	TAMARO	Río pequeño de la Provincia y Gobierno de Maracaibo en el Nuevo Reyno de Granada , nace cerca de la Costa del mar, corre al S, y entra a desaguar en la gran laguna de Maracaibo .
id_15624	5	Toponym	natural_feature	TAMAROAS	Isla grande de la Provincia y Gobierno de la Florida en la América Septentrional , está 25 leguas de la boca del Ohio , y tiene en el Continente una nación de Indios del mismo nombre.
id_15625	5	Toponym	settlement	TAMAULIPA	Villa de la Provincia y Gobierno de Sierra Gorda en la Costa del Seno Mexicano y Reyno de Nueva España , fundada el año de 1763 de orden del Virrey Marqués de Cruillas; pero no ha tenido el aumento que se esperaba, y su vecindario es corto, la mayor parte de las casas son unos barracones de paja.
id_15626	5	Toponym	natural_feature	TAMAYO	Río de la Provincia y Gobierno de Venezuela en el Nuevo Reyno de Granada , nace al lado de la laguna de Maracaibo , corre cabial E, y entra era el de Tucuyo .
id_15627	5	Toponym	settlement	TAMAZULA	Pueblo de la Cabecera y Alcaldía mayor de Zapotlán en Nueva España , situado al ENE de la Cabecera de Tuspán .
id_15628	5	Toponym	settlement		Otro Pueblo hay de este nombre, de las Misiones que tenían los Regulares de la Compañía en la Provincia de Topia y Reyno de la Nueva Vizcaya , situado en medio de la sierra de aquel nombre, y a la orilla del río Piastla .
id_15629	5	Toponym	settlement		Otro con la advocación de San Juan en la Alcaldía mayor de Nochistlán , y del Reyno de Nueva España , tiene 78 familias de Indios, y está 2 leguas al Oriente de su Capital.
id_15630	5	Toponym	settlement	TAMAZULAPA	Pueblo de la Cabeza de partido de Ayutla y Alcaldía mayor de Villalta en Nueva España , tiene 150 familias de Indios, y está 12 leguas de su Capital.
id_15631	5	Toponym	settlement		Otro Pueblo hay de este nombre, Cabeza de partido de la Alcaldía mayor de Tepozcolula en el mismo Reyno, tiene un Convento de Religiosos de Santo Domingo, y 270 familias de Indios que se emplean en el cultivo de los campos y en la matanza de ganado cabrío, de que hay mucha abundancia por ser el terreno a propósito para ello, está 3 leguas entre Oriente y Norte de su Capital.
id_15632	5	Toponym	settlement	TAMAZUNCHALE	Pueblo y Cabeza de partido de la Provincia y Alcaldía mayor de Valles en Nueva España , situado cerca del río del Desaguadero en que cogen mucho pescado, produce maíz, frixoles y cañas dulces con abundancia, tiene muy buena Iglesia Parroquial, 358 familias de Indios y 36 de Españoles, está 30 leguas de su Capital.
id_15633	5	Toponym	natural_feature		Valle de la Provincia y Corregimiento de Arica , situado cerca de la Costa del mar.
id_15634	5	Toponym	settlement	TAMBILLO	Pueblo del partido de Guadalabquen del Reyno de Chile , situado a orilla de un río pequeño del mismo nombre que corre al S, y entra en el de Valdivia .
id_15635	5	Toponym	settlement		Otro Pueblo hay de este nombre en la Provincia y Gobierno de Esmeraldas y Reyno de Quito .
id_15636	5	Toponym	settlement		Otro de la Provincia y Corregimiento de Castro Virreyna en el Perú , anexo al Curato del de Huaitara .
id_15637	5	Toponym	settlement		Otro de la Provincia y Corregimiento de Huanta en el mismo Reyno.
id_15638	5	Toponym	settlement	TAMBO	Pueblo de la Provincia y Corregimiento de Coquimbo en el Reyno de Chile , situado cerca de la Cabecera del río Choapa .
id_15639	5	Toponym	settlement		Otro Pueblo hay de este nombre en la Provincia y Corregimiento de Truxillo en el Perú , situado en la Costa del mar a la boca del río Santa .
id_15640	5	Toponym	settlement		Otro de la Provincia y Corregimiento de Moquehua en el mismo Reyno.
id_15641	5	Toponym	settlement		Otro de la Provincia y Gobierno de Atacames en el Reyno de Quito , situado a la orilla de un río pequeño que entra en el de Guaillabamba .
id_15642	5	Toponym	settlement		Otro de la Provincia y Gobierno de Popayán en el Nuevo Reyno de Granada , llamado también Alto del Rey, está al O de su Capital, situado en la cabecera de un río.
id_15643	5	Toponym	settlement		Otro de la Provincia y Corregimiento de Castro Virreyna en el Perú , anexo al Curato del de Huaitara .
id_15644	5	Toponym	settlement		Otro de la Provincia y Corregimiento de Calca y Lares en el mismo Reyno que el anterior, a cuya inmediación hay un cerro en que se conserva una fortaleza del tiempo de los Incas fabricada de grandes peñas labradas y unidas con tan admirable ajuste que no es fácil comprehender como se conduxeron a aquella altura y se ajustaron, no siendo de figura regular ni labradas a esquadra; tiene sus baluartes, puerta y plazuelas con singular disposición y arte; forman la subida unos andenes o escalones anchos y largos con callejones y terraplenes; a poca distancia hay dos castillos que debían de servir de avanzadas; hay unas piedras agujereadas por donde dicen que pasaban los Indios una cadena con que creían atar al sol, de donde tomó el sitio el nombre de Intehuatana, que en su idioma significa lugar donde se ata el sol; tiene otra piedra agujereada también en que castigaban a los delinquientes haciéndoles entrar la cabeza por el agujero, y rasando por encima de esta otra que tenía filo dividían la cabeza del cuerpo: en la estrechura que forman los cerros se ve una estatua de piedra de un Indio con una honda en la mano.
id_15645	5	Toponym	settlement		Otro de la Provincia y Corregimiento de Cañete en el mismo Reyno, situado en la Costa cerca de la Quebrada de Topana .
id_15646	5	Toponym	settlement		Otro de la Provincia y Corregimiento de Arequipa en el mismo Reyno.
id_15647	5	Toponym	natural_feature		Un Río de la misma Provincia y Reyno que el Pueblo anterior nace en la Provincia de Moquehua cerca del Pueblo de su nombre, y corre al O formando un arco hasta salir al mar del Sur en la ensenada de Quilca .
id_15648	5	Toponym	natural_feature		Otro río del Reyno del Brasil en el territorio y país de los Indios Guayazas se forma de varios arroyos que se juntan, corre al NNO, y entra en el de Tocantines .
id_15649	5	Toponym	settlement		Un Pueblo con el aditamento de Pintado, llamado también Chachaguy, en la Provincia y Gobierno de Pastos y Reyno de Quito .
id_15650	5	Toponym	settlement		Otro con el aditamento de Quemado en la Provincia y Corregimiento de Lucanas y Reyno del Perú , anexo al Curato del de Saiza .
id_15651	5	Toponym	settlement		Otro de las Misiones que tenían los Regulares de la Compañía en la Provincia del Gairá y Gobierno del Paraguay , situado entre dos ríos, y a la cabecera del uno que entra en el Paraná cerca del Pueblo de Copacavana .
id_15652	5	Toponym	settlement	TAMBOBAMBA	Pueblo de la Provincia y Corregimiento de Cochabamba en el Perú .
id_15653	5	Toponym	natural_feature	TAMBOR	Islote de la mar del N , cerca de la Costa de Portovelo en el Reyno de Tierra-Firme , al lado del Puerto de Garrote , tiene un monte bién alto en que hay establecida una vigía para dar aviso al Gobernador de Portovelo de las embarcaciones que hay en la Costa.
id_15654	5	Toponym	settlement		Tiene el mismo nombre de Cuesta del Tambor un Pueblo de la Provincia y Gobierno de Popayán en el Nuevo Reyno de Granada , situado en el camino que va a Quito en los confines de la de Pastos .
id_15655	5	Toponym	settlement	TAMBOS	Pueblo de la Provincia y Corregimiento de Huanta en el Perú .
id_15656	5	Toponym	settlement	TAME	Pueblo grande de Indios de la Nación Moxca en el Nuevo Reyno de Granada y Provincia y Gobierno de San Juan de los Llanos , situado a la falda de una montaña cerca del río Cazanare , y a orilla del de su nombre, de quien le toma, es de temperamento cálido, pero sano y de numerosa población, pues tiene más de 700 Indios muy aplicados a el trabajo de la labranza y sementeras, cogen mucho maíz y yuca, y fabrican además del cazave otro manjar que llaman cucuma, y de la misma yuca un pan tan bueno como el de trigo.
id_15657	5	Toponym	natural_feature		Un Río de la Provincia y Gobierno de la Guayana que entra en el Meta , según Bellin, Ingeniero del Rey de Francia , en su Carta del curso del Orinoco.
id_15658	5	Toponym	human_group	TAMES	Nación bárbara de Indios del Nuevo Reyno de Granada en la Provincia y Corregimiento de Tunja , descienden estos salvages de los Laches, y su territorio confina con la de los Ipuyes.
id_15659	5	Toponym	settlement		Tiene el mismo nombre un Pueblo de la Provincia y Gobierno de Venezuela en el Nuevo Reyno de Granada , situado en la Costa, enfrente del Puerto de Maya , y al O de Caracas .
id_15660	5	Referral	Referral		Otro véase Cacaguan.
id_15661	5	Toponym	settlement	TAMIAHUA	Pueblo y Puerto de la Alcaldía mayor de Guauchinango en Nueva España , de temperamento caliente y húmedo, por cuya causa, y la de estar rodeado de aguas por el ON y S, es muy malsano, su vecindario se compone de 40 familias de Españoles, y 400 de Mulatos y Negros libres de tributo por ocuparse en guardar el Puerto y correr sus Costas, y 460 de Indios Guastecos y Mexicanos que comercian en cera, azúcar, granos, palmillas, pita y mucho pescado de que abunda un río o brazo de mar que corre al N tocando en las mismas casas del Pueblo que tiene seis barrios; en su inmediación muy cerca de él está la barra de Tanguyo , y el intermedio es una Costa de formidables peñascos que cerrando las entradas imposibilitan el anclage de las embarcaciones.
id_15662	5	Toponym	natural_feature		El río referido tiene el mismo nombre, sale al mar entre el de Tampico y la Punta Delgada .
id_15663	5	Toponym	natural_feature	TAMIGI	Río de la Provincia de la Nueva Inglaterra en los Estados Unidos de la América , nace de un lago al N del país de Massachusets , y corriendo recto al Mediodía sale al mar junto a la Ciudad de Nueva Londres y a Levante del río Connecticut ; es caudaloso, sin embargo de varios brazos que salen de él, llamados los principales Glass river o río de Vidrio , Russel deligt , y río Indiano .
id_15664	5	Toponym	settlement	TAMINANGO	Pueblo de la Provincia y Gobierno de Popayán en el Nuevo Reyno de Granada , situado entre los ríos Angasmayo y Juanambú .
id_15665	5	Toponym	human_group	TAMIPICAS	Nación bárbara de Indios no bien conocida, se sabe que habita al Poniente de la de los Xamaros en el país de las Amazonas .
id_15666	5	Toponym	settlement	TAMISQUI	Pueblo de la Provincia y Gobierno del Tucumán en el Perú , situado a orilla del río Dulce .
id_15667	5	Toponym	settlement	TAMITAS	Pueblo de la Cabeza de partido de Ta mazunchale y Provincia y Alcaldía mayor de Valles en Nueva España , tiene un Convento de Religiosos de San Francisco y 50 familias de Indios Guastecos, está situado en un brazo de la sierra, 10 leguas al NE de su Cabecera.
id_15668	5	Toponym	settlement	TAMOIN	Pueblo de la misma jurisdicción y Alcaldía mayor que el anterior, fundado a orilla de un río en un espacioso llano, es de temperamento cálido, abundante de árboles frutales, como de maíz y otras legumbres de que se mantienen sus naturales, como de hacer esteras de junco, cestas y otros utensilios de él, en que pagan los tributos y obvenciones; tiene un Convento de Religiosos de San Francisco y 109 familias de Indios Guastecos tan valerosos que sin auxilio de otra tropa se han defendido siempre de los bárbaros Chichimecas que son sus fronterizos, y continuamente los hostilizan: antes había en este Pueblo más de 100 familias de Españoles y Mestizos , que lo abandonaron por las hostilidades de los enemigos, y se fueron a avecindar a otras partes para vivir con más seguridad; en su inmediación hay junto a la sierra dos ojos de agua, el uno sumamente fría y el otro caliente y azufrada, que unidos son útilísimos para los tullidos y los infestados del mal venéreo que se bañan allí: está 7 leguas al Oriente de su Capital.
